time,temperature_2m_mean (°C),rain_sum (mm),snowfall_sum (cm),wind_speed_10m_max (m/s)
2023-04-17,10.4,0.00,0.00,9.17
2023-04-18,10.1,0.40,0.00,8.39
2023-04-19,10.3,0.10,0.00,9.28
2023-04-20,10.8,0.00,0.00,8.29
2023-04-21,13.0,0.00,0.00,7.37
2023-04-22,13.9,0.00,0.00,7.50
2023-04-23,13.4,0.00,0.00,9.52
2023-04-24,12.3,0.00,0.00,8.90
2023-04-25,11.5,0.00,0.00,7.88
2023-04-26,11.6,0.00,0.00,7.59
2023-04-27,11.7,0.00,0.00,6.54
2023-04-28,11.5,0.00,0.00,7.56
2023-04-29,10.3,0.00,0.00,9.48
2023-04-30,12.1,0.00,0.00,12.01
2023-05-01,11.5,1.30,0.00,12.03
2023-05-02,10.6,5.40,0.00,10.56
2023-05-03,11.6,17.50,0.00,7.82
2023-05-04,11.7,2.20,0.00,7.37
2023-05-05,11.8,0.00,0.00,8.02
2023-05-06,12.3,3.10,0.00,7.34
2023-05-07,11.7,0.00,0.00,6.59
2023-05-08,12.1,1.80,0.00,7.23
2023-05-09,12.3,0.00,0.00,9.91
2023-05-10,12.3,0.30,0.00,9.31
2023-05-11,12.4,0.00,0.00,8.46
2023-05-12,13.0,0.00,0.00,8.02
2023-05-13,13.9,0.00,0.00,7.77
2023-05-14,14.9,0.00,0.00,9.85
2023-05-15,13.4,0.00,0.00,9.89
2023-05-16,13.5,0.00,0.00,6.87
2023-05-17,13.8,0.00,0.00,9.56
2023-05-18,13.2,0.00,0.00,9.79
2023-05-19,13.6,0.00,0.00,10.12
2023-05-20,13.0,0.00,0.00,10.00
2023-05-21,12.9,0.00,0.00,9.20
2023-05-22,13.3,0.00,0.00,8.13
2023-05-23,13.3,0.00,0.00,8.49
2023-05-24,13.2,0.00,0.00,8.95
2023-05-25,13.0,0.00,0.00,8.71
2023-05-26,13.3,0.10,0.00,7.78
2023-05-27,12.9,0.00,0.00,8.57
2023-05-28,12.9,0.00,0.00,8.78
2023-05-29,13.3,0.00,0.00,9.07
2023-05-30,14.0,0.00,0.00,8.14
2023-05-31,12.9,0.00,0.00,8.01
2023-06-01,13.2,0.00,0.00,8.30
2023-06-02,13.7,0.00,0.00,8.81
2023-06-03,13.7,0.00,0.00,8.22
2023-06-04,14.4,0.00,0.00,7.77
2023-06-05,13.5,0.00,0.00,9.96
2023-06-06,15.2,0.30,0.00,9.91
2023-06-07,15.1,0.00,0.00,8.41
2023-06-08,14.6,0.00,0.00,7.79
2023-06-09,13.8,0.00,0.00,8.45
2023-06-10,12.9,0.00,0.00,8.46
2023-06-11,13.6,0.00,0.00,9.65
2023-06-12,14.8,0.00,0.00,8.99
2023-06-13,14.6,0.00,0.00,7.91
2023-06-14,13.9,0.00,0.00,8.39
2023-06-15,14.2,0.00,0.00,9.34
2023-06-16,14.6,0.00,0.00,9.14
2023-06-17,14.6,0.00,0.00,9.02
2023-06-18,15.5,0.00,0.00,11.31
2023-06-19,14.5,0.00,0.00,11.14
2023-06-20,14.5,0.00,0.00,9.96
2023-06-21,14.0,0.00,0.00,9.54
2023-06-22,13.9,0.00,0.00,8.91
2023-06-23,14.7,1.00,0.00,8.00
2023-06-24,13.7,0.00,0.00,9.56
2023-06-25,13.6,0.10,0.00,8.98
2023-06-26,13.6,0.00,0.00,9.74
2023-06-27,13.7,0.00,0.00,9.44
2023-06-28,13.4,0.00,0.00,8.92
2023-06-29,13.5,0.00,0.00,7.70
2023-06-30,14.5,0.00,0.00,6.94
2023-07-01,15.1,0.00,0.00,6.58
2023-07-02,16.1,0.00,0.00,7.32
2023-07-03,15.5,0.00,0.00,7.78
2023-07-04,14.4,0.00,0.00,8.13
2023-07-05,14.4,0.00,0.00,7.75
2023-07-06,14.9,0.00,0.00,7.62
2023-07-07,13.9,0.00,0.00,10.26
2023-07-08,13.9,0.00,0.00,10.00
2023-07-09,13.7,0.00,0.00,10.11
2023-07-10,14.5,0.00,0.00,8.29
2023-07-11,15.0,0.00,0.00,6.76
2023-07-12,13.9,0.00,0.00,7.83
2023-07-13,15.4,0.00,0.00,8.45
2023-07-14,14.9,0.00,0.00,7.00
2023-07-15,15.1,0.00,0.00,6.13
2023-07-16,16.4,0.00,0.00,8.10
2023-07-17,16.2,0.00,0.00,7.24
2023-07-18,15.2,0.00,0.00,8.23
2023-07-19,14.2,0.00,0.00,7.62
2023-07-20,14.8,0.00,0.00,6.82
2023-07-21,16.8,0.00,0.00,6.08
2023-07-22,17.5,0.00,0.00,6.35
2023-07-23,17.6,0.00,0.00,8.42
2023-07-24,15.4,0.00,0.00,9.49
2023-07-25,16.5,0.00,0.00,7.97
2023-07-26,16.3,0.00,0.00,8.02
2023-07-27,15.5,0.00,0.00,9.52
2023-07-28,15.7,0.00,0.00,8.39
2023-07-29,15.6,0.00,0.00,7.93
2023-07-30,15.7,0.00,0.00,7.88
2023-07-31,16.0,0.00,0.00,8.45
2023-08-01,14.9,0.00,0.00,8.03
2023-08-02,14.7,0.00,0.00,8.19
2023-08-03,14.4,0.00,0.00,9.57
2023-08-04,14.8,0.00,0.00,7.83
2023-08-05,16.4,0.00,0.00,7.28
2023-08-06,18.5,0.00,0.00,7.47
2023-08-07,19.0,0.00,0.00,7.02
2023-08-08,16.0,0.00,0.00,8.45
2023-08-09,15.8,0.00,0.00,7.35
2023-08-10,15.6,0.00,0.00,7.96
2023-08-11,15.8,0.00,0.00,7.19
2023-08-12,15.6,0.00,0.00,6.93
2023-08-13,15.2,0.00,0.00,6.89
2023-08-14,15.5,0.00,0.00,6.74
2023-08-15,15.3,0.00,0.00,7.84
2023-08-16,16.2,0.00,0.00,7.69
2023-08-17,17.0,0.00,0.00,8.08
2023-08-18,17.4,0.00,0.00,7.43
2023-08-19,17.0,0.00,0.00,7.40
2023-08-20,17.1,0.00,0.00,6.74
2023-08-21,19.7,0.00,0.00,9.27
2023-08-22,19.8,0.20,0.00,6.64
2023-08-23,19.5,0.00,0.00,7.50
2023-08-24,21.2,0.00,0.00,8.30
2023-08-25,17.5,0.00,0.00,7.81
2023-08-26,16.4,0.00,0.00,8.47
2023-08-27,17.3,0.00,0.00,7.81
2023-08-28,18.6,0.00,0.00,8.10
2023-08-29,19.2,0.00,0.00,7.32
2023-08-30,20.1,0.00,0.00,7.42
2023-08-31,18.4,0.00,0.00,6.95
2023-09-01,16.6,0.10,0.00,7.72
2023-09-02,18.2,0.40,0.00,5.36
2023-09-03,17.0,0.00,0.00,6.43
2023-09-04,15.9,0.00,0.00,7.12
2023-09-05,16.5,0.00,0.00,6.55
2023-09-06,16.7,0.00,0.00,6.56
2023-09-07,16.1,0.00,0.00,6.46
2023-09-08,16.0,0.00,0.00,6.51
2023-09-09,16.1,0.00,0.00,6.86
2023-09-10,16.4,0.00,0.00,5.87
2023-09-11,17.7,0.00,0.00,7.78
2023-09-12,16.7,0.00,0.00,8.05
2023-09-13,16.7,0.00,0.00,6.82
2023-09-14,16.1,0.00,0.00,7.12
2023-09-15,16.7,0.00,0.00,6.98
2023-09-16,17.1,0.00,0.00,6.49
2023-09-17,17.1,0.00,0.00,6.77
2023-09-18,17.4,0.20,0.00,6.82
2023-09-19,15.7,0.00,0.00,6.83
2023-09-20,15.7,0.00,0.00,7.20
2023-09-21,15.8,0.00,0.00,7.38
2023-09-22,16.1,0.00,0.00,6.58
2023-09-23,15.6,0.00,0.00,5.74
2023-09-24,15.7,0.00,0.00,6.06
2023-09-25,17.4,0.00,0.00,6.97
2023-09-26,19.2,0.70,0.00,7.40
2023-09-27,17.5,0.00,0.00,8.52
2023-09-28,16.9,0.00,0.00,8.41
2023-09-29,17.2,0.10,0.00,9.13
2023-09-30,16.2,0.10,0.00,7.20
2023-10-01,15.7,0.10,0.00,6.10
2023-10-02,15.8,0.00,0.00,6.61
2023-10-03,15.8,0.00,0.00,5.61
2023-10-04,18.9,0.00,0.00,4.41
2023-10-05,24.0,0.00,0.00,3.28
2023-10-06,24.4,0.00,0.00,4.30
2023-10-07,22.4,0.00,0.00,5.98
2023-10-08,17.9,0.00,0.00,7.71
2023-10-09,16.2,1.30,0.00,6.87
2023-10-10,17.3,2.40,0.00,6.04
2023-10-11,16.4,0.30,0.00,7.57
2023-10-12,16.1,0.00,0.00,7.24
2023-10-13,15.3,0.00,0.00,6.20
2023-10-14,16.6,0.60,0.00,6.10
2023-10-15,16.7,0.00,0.00,6.30
2023-10-16,16.4,0.00,0.00,5.66
2023-10-17,17.4,0.00,0.00,6.49
2023-10-18,18.4,0.00,0.00,4.98
2023-10-19,20.0,0.00,0.00,3.96
2023-10-20,16.6,0.00,0.00,6.76
2023-10-21,15.9,0.30,0.00,6.10
2023-10-22,16.8,5.70,0.00,8.00
2023-10-23,16.5,0.60,0.00,6.57
2023-10-24,15.5,0.00,0.00,5.49
2023-10-25,14.5,0.00,0.00,7.69
2023-10-26,13.3,0.00,0.00,8.21
2023-10-27,12.5,0.00,0.00,7.67
2023-10-28,12.9,0.00,0.00,6.18
2023-10-29,15.2,0.00,0.00,4.95
2023-10-30,15.1,0.00,0.00,3.83
2023-10-31,14.8,0.00,0.00,3.83
2023-11-01,15.7,0.00,0.00,3.68
2023-11-02,16.1,0.00,0.00,4.20
2023-11-03,16.7,0.00,0.00,4.57
2023-11-04,16.0,0.00,0.00,7.36
2023-11-05,15.8,2.10,0.00,6.04
2023-11-06,16.3,5.70,0.00,6.72
2023-11-07,14.2,0.90,0.00,6.33
2023-11-08,13.5,0.00,0.00,6.31
2023-11-09,13.1,0.00,0.00,5.66
2023-11-10,12.6,0.10,0.00,3.75
2023-11-11,13.5,0.00,0.00,4.10
2023-11-12,13.2,0.00,0.00,4.38
2023-11-13,13.7,0.00,0.00,4.65
2023-11-14,14.7,10.30,0.00,4.93
2023-11-15,14.5,0.00,0.00,3.36
2023-11-16,15.0,13.90,0.00,6.89
2023-11-17,14.0,5.90,0.00,4.13
2023-11-18,15.3,27.10,0.00,8.06
2023-11-19,13.3,1.20,0.00,7.99
2023-11-20,12.3,0.00,0.00,5.62
2023-11-21,11.5,0.00,0.00,4.18
2023-11-22,11.7,0.00,0.00,4.30
2023-11-23,12.9,0.00,0.00,5.12
2023-11-24,11.3,0.00,0.00,4.80
2023-11-25,10.0,0.00,0.00,5.33
2023-11-26,10.3,0.00,0.00,4.10
2023-11-27,9.3,0.00,0.00,3.48
2023-11-28,10.0,0.00,0.00,3.02
2023-11-29,11.2,11.40,0.00,5.39
2023-11-30,11.5,0.00,0.00,8.07
2023-12-01,11.6,0.00,0.00,7.49
2023-12-02,12.8,3.50,0.00,5.08
2023-12-03,13.1,1.50,0.00,4.38
2023-12-04,12.6,0.00,0.00,3.00
2023-12-05,12.9,0.00,0.00,4.90
2023-12-06,12.8,3.50,0.00,8.22
2023-12-07,12.6,1.50,0.00,7.92
2023-12-08,9.8,0.00,0.00,4.24
2023-12-09,8.9,0.00,0.00,3.77
2023-12-10,9.2,0.00,0.00,5.22
2023-12-11,9.4,0.00,0.00,3.80
2023-12-12,11.1,0.00,0.00,4.37
2023-12-13,10.7,0.00,0.00,4.32
2023-12-14,9.7,0.00,0.00,4.71
2023-12-15,10.0,0.00,0.00,3.92
2023-12-16,10.3,0.00,0.00,3.92
2023-12-17,10.6,16.20,0.00,4.38
2023-12-18,11.9,62.30,0.00,7.18
2023-12-19,14.8,15.00,0.00,7.53
2023-12-20,13.3,31.90,0.00,5.82
2023-12-21,13.3,0.30,0.00,4.80
2023-12-22,11.8,0.00,0.00,3.16
2023-12-23,10.7,0.00,0.00,5.01
2023-12-24,9.4,0.00,0.00,2.65
2023-12-25,9.1,0.00,0.00,3.11
2023-12-26,10.0,0.00,0.00,3.64
2023-12-27,11.8,3.20,0.00,8.73
2023-12-28,13.8,2.20,0.00,8.21
2023-12-29,15.1,8.40,0.00,8.40
2023-12-30,12.5,24.70,0.00,5.81
2023-12-31,11.2,0.10,0.00,5.30
