time,temperature_2m_mean (°C),rain_sum (mm),snowfall_sum (cm),wind_speed_10m_max (m/s)
2023-04-11,18.2,0.40,0.00,3.14
2023-04-12,19.6,0.10,0.00,2.33
2023-04-13,19.0,7.10,0.00,2.28
2023-04-14,19.1,1.20,0.00,2.79
2023-04-15,18.8,20.80,0.00,4.83
2023-04-16,18.3,0.90,0.00,4.28
2023-04-17,18.4,1.10,0.00,3.91
2023-04-18,18.7,0.40,0.00,5.33
2023-04-19,18.7,3.20,0.00,4.24
2023-04-20,19.0,3.70,0.00,3.98
2023-04-21,19.4,2.00,0.00,2.33
2023-04-22,19.4,1.30,0.00,2.60
2023-04-23,18.7,0.80,0.00,2.20
2023-04-24,18.1,0.10,0.00,5.66
2023-04-25,18.2,0.00,0.00,4.60
2023-04-26,19.2,0.00,0.00,2.75
2023-04-27,19.2,0.70,0.00,3.92
2023-04-28,17.7,0.00,0.00,4.94
2023-04-29,16.7,0.00,0.00,3.71
2023-04-30,17.7,0.00,0.00,2.60
2023-05-01,18.6,0.00,0.00,2.30
2023-05-02,19.0,0.00,0.00,4.16
2023-05-03,18.2,0.90,0.00,4.62
2023-05-04,17.8,1.00,0.00,4.70
2023-05-05,17.8,0.00,0.00,2.89
2023-05-06,17.8,0.10,0.00,3.52
2023-05-07,16.9,2.10,0.00,4.12
2023-05-08,16.6,0.70,0.00,4.74
2023-05-09,17.0,0.60,0.00,4.70
2023-05-10,17.7,0.00,0.00,5.14
2023-05-11,17.3,1.00,0.00,4.41
2023-05-12,18.3,0.00,0.00,3.50
2023-05-13,18.7,0.20,0.00,3.50
2023-05-14,18.6,2.20,0.00,2.33
2023-05-15,18.8,1.60,0.00,3.44
2023-05-16,17.8,0.40,0.00,5.47
2023-05-17,17.4,0.00,0.00,4.47
2023-05-18,17.9,0.00,0.00,3.83
2023-05-19,17.8,0.00,0.00,3.41
2023-05-20,17.1,0.00,0.00,3.55
2023-05-21,17.2,0.00,0.00,2.60
2023-05-22,16.4,0.00,0.00,3.97
2023-05-23,15.7,0.00,0.00,3.16
2023-05-24,16.7,0.00,0.00,2.75
2023-05-25,15.5,3.40,0.00,3.05
2023-05-26,15.2,0.00,0.00,4.30
2023-05-27,15.8,0.00,0.00,4.85
2023-05-28,15.9,0.00,0.00,4.98
2023-05-29,16.3,0.00,0.00,3.71
2023-05-30,17.0,0.00,0.00,4.34
2023-05-31,16.7,0.00,0.00,4.61
2023-06-01,15.9,0.00,0.00,3.93
2023-06-02,15.5,0.00,0.00,4.20
2023-06-03,15.8,1.50,0.00,5.10
2023-06-04,15.5,0.30,0.00,4.74
2023-06-05,15.7,0.60,0.00,4.70
2023-06-06,16.3,0.10,0.00,3.93
2023-06-07,17.3,0.00,0.00,4.00
2023-06-08,17.7,0.10,0.00,3.51
2023-06-09,17.3,0.00,0.00,3.51
2023-06-10,16.4,0.00,0.00,2.51
2023-06-11,17.0,0.00,0.00,3.34
2023-06-12,16.1,0.00,0.00,2.30
2023-06-13,15.4,0.00,0.00,4.00
2023-06-14,15.3,0.00,0.00,3.77
2023-06-15,15.4,0.00,0.00,2.58
2023-06-16,15.3,0.00,0.00,3.47
2023-06-17,15.0,0.00,0.00,3.42
2023-06-18,15.1,0.20,0.00,5.11
2023-06-19,14.3,0.00,0.00,3.61
2023-06-20,13.7,0.00,0.00,3.00
2023-06-21,13.7,0.00,0.00,3.51
2023-06-22,14.4,0.00,0.00,3.01
2023-06-23,15.4,0.00,0.00,3.16
2023-06-24,14.9,0.10,0.00,4.75
2023-06-25,14.6,0.00,0.00,3.91
2023-06-26,13.7,0.00,0.00,3.93
2023-06-27,12.1,0.00,0.00,3.31
2023-06-28,12.0,0.00,0.00,3.52
2023-06-29,13.8,0.00,0.00,4.43
2023-06-30,15.2,0.00,0.00,3.55
2023-07-01,15.1,0.00,0.00,4.53
2023-07-02,14.6,0.00,0.00,6.28
2023-07-03,14.8,0.10,0.00,6.86
2023-07-04,12.8,0.20,0.00,6.01
2023-07-05,14.4,0.60,0.00,3.61
2023-07-06,15.0,0.00,0.00,4.30
2023-07-07,14.9,0.00,0.00,6.84
2023-07-08,15.0,0.40,0.00,6.32
2023-07-09,14.5,0.00,0.00,4.96
2023-07-10,15.0,0.60,0.00,2.73
2023-07-11,16.9,0.00,0.00,3.89
2023-07-12,15.5,0.00,0.00,4.65
2023-07-13,14.6,0.00,0.00,4.56
2023-07-14,14.8,0.00,0.00,5.38
2023-07-15,13.4,0.00,0.00,5.98
2023-07-16,13.6,0.00,0.00,5.25
2023-07-17,15.7,0.60,0.00,4.80
2023-07-18,15.4,0.00,0.00,5.32
2023-07-19,14.3,0.40,0.00,5.19
2023-07-20,16.4,0.00,0.00,4.24
2023-07-21,16.2,0.10,0.00,5.77
2023-07-22,15.8,0.00,0.00,5.56
2023-07-23,15.2,0.00,0.00,3.60
2023-07-24,15.6,0.00,0.00,3.50
2023-07-25,16.6,0.00,0.00,3.79
2023-07-26,15.1,0.00,0.00,5.75
2023-07-27,14.2,0.00,0.00,3.75
2023-07-28,14.6,0.00,0.00,3.50
2023-07-29,14.4,0.00,0.00,3.77
2023-07-30,15.7,0.00,0.00,5.00
2023-07-31,16.7,0.00,0.00,3.75
2023-08-01,17.3,0.10,0.00,5.04
2023-08-02,15.3,0.00,0.00,5.16
2023-08-03,15.6,0.60,0.00,6.92
2023-08-04,14.0,0.00,0.00,8.21
2023-08-05,14.9,0.50,0.00,7.27
2023-08-06,14.5,0.00,0.00,6.14
2023-08-07,14.9,0.10,0.00,4.55
2023-08-08,15.3,32.80,0.00,4.81
2023-08-09,15.1,0.30,0.00,4.36
2023-08-10,15.8,0.00,0.00,3.31
2023-08-11,15.9,1.10,0.00,3.73
2023-08-12,16.5,0.40,0.00,3.81
2023-08-13,16.2,0.10,0.00,3.62
2023-08-14,16.8,3.30,0.00,4.74
2023-08-15,17.0,0.70,0.00,2.83
2023-08-16,16.8,0.00,0.00,3.91
2023-08-17,15.9,0.70,0.00,5.33
2023-08-18,16.4,0.80,0.00,3.67
2023-08-19,18.2,0.00,0.00,2.28
2023-08-20,18.1,0.20,0.00,3.34
2023-08-21,18.1,0.00,0.00,5.81
2023-08-22,16.9,0.00,0.00,4.34
2023-08-23,15.7,0.00,0.00,5.43
2023-08-24,16.7,0.10,0.00,4.12
2023-08-25,16.9,0.30,0.00,4.30
2023-08-26,16.4,0.30,0.00,5.12
2023-08-27,17.5,0.00,0.00,4.47
2023-08-28,15.9,0.00,0.00,5.64
2023-08-29,15.6,1.10,0.00,7.72
2023-08-30,15.1,0.00,0.00,6.01
2023-08-31,15.1,0.00,0.00,4.22
2023-09-01,16.1,0.00,0.00,6.15
2023-09-02,16.2,0.00,0.00,5.43
2023-09-03,15.3,0.40,0.00,5.45
2023-09-04,15.9,0.90,0.00,4.90
2023-09-05,16.1,0.00,0.00,4.06
2023-09-06,16.7,0.00,0.00,3.69
2023-09-07,18.2,0.00,0.00,4.90
2023-09-08,16.3,0.00,0.00,4.20
2023-09-09,16.4,0.00,0.00,4.03
2023-09-10,16.1,0.00,0.00,5.02
2023-09-11,15.7,0.00,0.00,4.40
2023-09-12,16.3,0.00,0.00,4.11
2023-09-13,16.8,0.00,0.00,4.74
2023-09-14,17.1,0.00,0.00,4.84
2023-09-15,16.5,0.00,0.00,4.31
2023-09-16,16.5,0.00,0.00,4.41
2023-09-17,17.3,0.00,0.00,5.63
2023-09-18,16.4,0.00,0.00,4.83
2023-09-19,16.7,0.00,0.00,4.93
2023-09-20,17.7,0.00,0.00,4.22
2023-09-21,18.2,0.00,0.00,4.79
2023-09-22,18.0,0.00,0.00,5.40
2023-09-23,17.5,0.00,0.00,6.39
2023-09-24,17.2,0.30,0.00,5.78
2023-09-25,16.4,0.00,0.00,5.42
2023-09-26,15.9,0.00,0.00,6.30
2023-09-27,16.0,0.10,0.00,5.23
2023-09-28,16.0,0.00,0.00,6.00
2023-09-29,17.1,0.00,0.00,4.46
2023-09-30,18.3,0.00,0.00,5.58
2023-10-01,20.0,0.00,0.00,4.70
2023-10-02,20.6,0.60,0.00,3.62
2023-10-03,17.5,0.00,0.00,6.33
2023-10-04,17.6,0.00,0.00,5.26
2023-10-05,18.7,0.00,0.00,5.00
2023-10-06,17.7,0.00,0.00,4.30
2023-10-07,17.2,0.00,0.00,4.44
2023-10-08,18.2,0.00,0.00,4.12
2023-10-09,19.5,0.00,0.00,5.39
2023-10-10,18.8,0.00,0.00,4.70
2023-10-11,20.0,0.00,0.00,5.16
2023-10-12,22.5,0.00,0.00,3.96
2023-10-13,22.9,0.50,0.00,3.02
2023-10-14,21.1,2.80,0.00,3.65
2023-10-15,20.9,1.40,0.00,5.36
2023-10-16,21.2,10.80,0.00,4.84
2023-10-17,20.4,18.10,0.00,3.28
2023-10-18,21.2,0.30,0.00,4.18
2023-10-19,21.7,1.10,0.00,4.13
2023-10-20,21.5,1.20,0.00,3.13
2023-10-21,20.3,2.00,0.00,3.93
2023-10-22,19.9,13.20,0.00,4.34
2023-10-23,19.4,8.90,0.00,4.96
2023-10-24,19.9,7.40,0.00,3.26
2023-10-25,20.1,0.40,0.00,4.32
2023-10-26,20.7,0.10,0.00,3.31
2023-10-27,20.6,0.70,0.00,4.37
2023-10-28,19.9,3.60,0.00,3.58
2023-10-29,19.9,17.10,0.00,3.00
2023-10-30,20.6,0.00,0.00,4.24
2023-10-31,20.6,0.30,0.00,3.23
2023-11-01,20.8,6.00,0.00,3.19
2023-11-02,20.6,0.40,0.00,4.34
2023-11-03,19.3,4.60,0.00,3.83
2023-11-04,18.5,5.20,0.00,4.51
2023-11-05,18.8,0.80,0.00,5.46
2023-11-06,19.0,4.80,0.00,4.54
2023-11-07,18.7,0.80,0.00,3.95
2023-11-08,20.0,0.60,0.00,3.68
2023-11-09,19.4,6.60,0.00,4.98
2023-11-10,19.6,1.10,0.00,4.80
2023-11-11,19.9,0.30,0.00,4.20
2023-11-12,20.0,0.00,0.00,5.00
2023-11-13,20.1,2.80,0.00,4.89
2023-11-14,19.9,2.60,0.00,4.13
2023-11-15,18.2,30.10,0.00,2.75
2023-11-16,18.5,5.80,0.00,3.51
2023-11-17,19.2,2.40,0.00,4.01
2023-11-18,19.3,2.30,0.00,3.77
2023-11-19,21.2,0.50,0.00,2.72
2023-11-20,20.3,0.00,0.00,5.36
2023-11-21,19.1,0.00,0.00,4.70
2023-11-22,19.4,0.00,0.00,4.94
2023-11-23,20.4,0.00,0.00,5.55
2023-11-24,19.4,0.00,0.00,5.22
2023-11-25,19.7,2.70,0.00,5.39
2023-11-26,19.6,0.40,0.00,4.73
2023-11-27,20.9,0.00,0.00,4.20
2023-11-28,22.1,0.00,0.00,3.86
2023-11-29,22.5,0.20,0.00,3.80
2023-11-30,21.4,5.20,0.00,6.43
2023-12-01,20.0,14.70,0.00,3.71
2023-12-02,19.2,9.00,0.00,5.01
2023-12-03,19.4,0.50,0.00,4.73
2023-12-04,19.8,2.00,0.00,2.87
2023-12-05,21.0,0.00,0.00,3.90
2023-12-06,21.8,0.00,0.00,5.20
2023-12-07,20.0,0.00,0.00,4.66
2023-12-08,21.3,0.20,0.00,4.80
2023-12-09,21.0,9.00,0.00,2.62
2023-12-10,21.6,1.60,0.00,3.55
2023-12-11,22.1,0.80,0.00,3.06
2023-12-12,22.3,0.00,0.00,4.18
2023-12-13,23.1,0.00,0.00,4.03
2023-12-14,22.4,0.00,0.00,4.71
2023-12-15,22.2,0.10,0.00,4.90
2023-12-16,22.6,0.00,0.00,5.47
2023-12-17,23.3,0.10,0.00,3.71
2023-12-18,22.3,27.30,0.00,4.25
2023-12-19,22.6,2.00,0.00,2.60
2023-12-20,22.1,2.90,0.00,3.14
2023-12-21,20.8,15.40,0.00,3.30
2023-12-22,21.0,28.50,0.00,3.72
2023-12-23,20.6,10.20,0.00,4.21
2023-12-24,19.7,23.20,0.00,3.42
2023-12-25,19.9,4.20,0.00,2.91
2023-12-26,19.7,5.90,0.00,4.97
2023-12-27,20.4,11.50,0.00,2.97
2023-12-28,21.0,10.00,0.00,3.91
2023-12-29,20.9,6.70,0.00,4.90
2023-12-30,21.2,12.20,0.00,3.22
2023-12-31,21.1,22.10,0.00,2.70
